isin,name,sector,industry,specialty,country,region,strategy,materiality,methodology,assessment_type,consensus_weight,score_kind,first_quartile,consensus,third_quartile,strength,period
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Universe quantile,Equal weights,SI,0.298,0.326,0.445,67.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Universe quantile,Equal weights,SI,0.323,0.337,0.45,67.6,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Score,Equal weights,S,63.1,63.7,66.5,97.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Class quantile,AuM weighted,G,0.497,0.558,0.569,83.8,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Score,AuM weighted,G,53.2,62.1,62.1,92.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,All,Score,Equal weights,ESG,75.3,78.2,81.4,93.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,All,Score,AuM weighted,E,70.5,70.5,70.5,98.2,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Simple,Proprietary,Universe quantile,Equal weights,ESG,0.1,0.477,0.991,40.6,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Universe quantile,AuM weighted,G,0.102,0.429,0.534,83.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Agency,Score,Equal weights,ESG,75.3,78.2,81.4,93.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Agency,Universe quantile,Equal weights,ESG,0.494,0.524,0.594,85.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Score,AuM weighted,S,61.1,61.7,61.7,94.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Universe quantile,Equal weights,SI,0.388,0.35,0.431,72.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,All,Class quantile,Equal weights,ESG,0.378,0.637,0.945,62.2,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Class quantile,AuM weighted,SI,0.0,0.326,0.383,71.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Universe quantile,Equal weights,E,0.918,0.96,0.97,91.8,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Class quantile,Equal weights,S,0.473,0.545,0.658,87.6,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Score,AuM weighted,SI,0.0,0.933,0.933,62.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Universe quantile,Equal weights,S,0.546,0.645,0.794,79.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Universe quantile,AuM weighted,SI,0.0,0.351,0.364,76.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Class quantile,Equal weights,E,0.861,0.913,0.919,94.6,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Class quantile,Equal weights,S,0.473,0.545,0.658,87.6,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,All,Class quantile,AuM weighted,E,0.783,0.783,0.792,87.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Universe quantile,Equal weights,S,0.538,0.643,0.802,78.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Class quantile,Equal weights,G,0.127,0.266,0.538,72.6,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,Agency,Class quantile,AuM weighted,ESG,0.746,0.807,0.807,92.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Score,Equal weights,E,82.3,86.8,90.4,92.2,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,All,Universe quantile,Equal weights,ESG,0.696,0.795,0.865,88.7,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Score,Equal weights,G,55.7,65.0,65.0,93.2,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Class quantile,AuM weighted,ESG,0.735,0.806,0.818,92.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,All,Class quantile,AuM weighted,G,0.564,0.564,0.564,85.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Class quantile,Equal weights,G,0.136,0.496,0.603,65.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Class quantile,AuM weighted,E,0.892,0.894,0.926,93.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Class quantile,AuM weighted,ESG,0.314,0.84,0.942,66.9,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,All,Class quantile,AuM weighted,ESG,0.257,0.848,0.948,63.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Universe quantile,AuM weighted,S,0.451,0.586,0.766,87.8,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,Proprietary,Score,Equal weights,E,45.7,70.0,94.3,51.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,All,Universe quantile,Equal weights,G,0.3,0.541,0.783,51.7,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,All,Class quantile,AuM weighted,G,0.564,0.564,0.564,85.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,All,Universe quantile,AuM weighted,G,0.134,0.725,0.725,43.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Universe quantile,AuM weighted,SI,0.0,0.387,0.402,78.6,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Universe quantile,AuM weighted,ESG,0.463,0.72,0.72,90.7,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Simple,Proprietary,Score,Equal weights,ESG,22.4,47.3,100.0,48.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Class quantile,Equal weights,ESG,0.625,0.718,0.88,73.8,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Universe quantile,Equal weights,ESG,0.705,0.841,0.907,78.7,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Class quantile,Equal weights,G,0.15,0.498,0.636,61.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Class quantile,Equal weights,SI,0.364,0.34,0.444,72.8,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,All,Score,AuM weighted,S,59.6,59.6,59.6,97.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Score,AuM weighted,G,53.2,62.1,62.1,92.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Class quantile,Equal weights,S,0.491,0.688,0.812,73.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Class quantile,Equal weights,E,0.704,0.712,0.813,92.8,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Class quantile,AuM weighted,E,0.833,0.833,0.833,95.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Score,AuM weighted,E,80.5,81.4,84.4,93.2,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Universe quantile,Equal weights,S,0.538,0.643,0.802,78.0,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Score,AuM weighted,E,82.1,83.1,86.0,94.6,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Class quantile,AuM weighted,E,0.839,0.839,0.843,95.2,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Class quantile,Equal weights,G,0.127,0.266,0.538,72.6,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,Agency,Universe quantile,Equal weights,S,0.495,0.67,0.708,85.8,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Simple,Proprietary,Class quantile,AuM weighted,ESG,0.104,0.978,0.978,53.7,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,Proprietary,Score,AuM weighted,G,62.3,62.3,80.2,70.2,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Class quantile,AuM weighted,ESG,0.652,0.797,0.905,88.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Class quantile,Equal weights,ESG,0.502,0.614,0.738,74.9,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,All,Universe quantile,AuM weighted,E,0.748,0.748,0.778,85.2,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,Proprietary,Class quantile,Equal weights,ESG,0.378,0.637,0.945,62.2,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Universe quantile,Equal weights,E,0.547,0.598,0.617,95.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Universe quantile,Equal weights,G,0.187,0.425,0.568,70.6,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,Agency,Score,Equal weights,E,67.4,67.4,70.6,97.8,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,Proprietary,Universe quantile,Equal weights,G,0.3,0.541,0.783,51.7,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Class quantile,Equal weights,SI,0.303,0.335,0.475,66.9,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Class quantile,AuM weighted,G,0.035,0.515,0.603,72.8,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Class quantile,Equal weights,E,0.704,0.712,0.813,92.8,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Proprietary,Score,Equal weights,ESG,22.4,47.3,100.0,48.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Class quantile,Equal weights,S,0.497,0.741,0.869,68.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,Proprietary,Universe quantile,AuM weighted,ESG,0.66,0.66,0.844,89.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Class quantile,Equal weights,S,0.508,0.736,0.856,70.2,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Class quantile,AuM weighted,G,0.564,0.564,0.564,85.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,All,Class quantile,AuM weighted,G,0.058,0.705,0.705,35.9,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,All,Universe quantile,AuM weighted,ESG,0.463,0.72,0.72,90.7,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Score,AuM weighted,ESG,67.9,76.7,83.2,90.6,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,All,Universe quantile,Equal weights,E,0.547,0.598,0.617,95.4,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,All,Score,Equal weights,E,45.7,70.0,94.3,51.3,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Class quantile,AuM weighted,S,0.392,0.651,0.834,83.9,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Universe quantile,AuM weighted,SI,0.0,0.403,0.418,71.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Universe quantile,Equal weights,SI,0.298,0.326,0.445,67.1,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,All,Universe quantile,AuM weighted,ESG,0.344,0.806,0.806,78.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Agency,Universe quantile,AuM weighted,G,0.484,0.484,0.484,89.8,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Agency,Class quantile,AuM weighted,E,0.833,0.833,0.833,95.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Agency,Score,AuM weighted,S,59.6,59.6,59.6,97.5,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Score,Equal weights,S,60.1,62.0,64.3,96.7,2023-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,All,Universe quantile,Equal weights,S,0.495,0.67,0.708,85.8,2023-10-01
